Product;;;;;;;;;ProductTranslation;;;;;ProductParameter;;ProductCategory;;ProductAccessory
1;3;1597;1;6884,31; 5 597,00 ;CISDataCtr SNGL LicSAPk OLP C woWinSvrLic;FUD-00315;;CISDataCtr SNGL LicSAPk OLP C woWinSvrLic;CISDataCtr SNGL LicSAPk OLP C woWinSvrLic;CISDataCtr SNGL LicSAPk OLP C woWinSvrLic;CISDataCtr SNGL LicSAPk OLP C woWinSvrLic;;;;76;;
1;3;1597;1;4131,57; 3 359,00 ;CISDataCtr SNGL SA OLP C;FUD-00255;;CISDataCtr SNGL SA OLP C;CISDataCtr SNGL SA OLP C;CISDataCtr SNGL SA OLP C;CISDataCtr SNGL SA OLP C;;;;76;;
1;3;1597;1;4131,57; 3 359,00 ;CISDataCtr SNGL SA OLP C W/OSysCtrSvrLic;FUD-00376;;CISDataCtr SNGL SA OLP C W/OSysCtrSvrLic;CISDataCtr SNGL SA OLP C W/OSysCtrSvrLic;CISDataCtr SNGL SA OLP C W/OSysCtrSvrLic;CISDataCtr SNGL SA OLP C W/OSysCtrSvrLic;;;;76;;
1;3;1597;1;4130,34; 3 358,00 ;CISDataCtr SNGL SA OLP C woWinSvrLic;FUD-00317;;CISDataCtr SNGL SA OLP C woWinSvrLic;CISDataCtr SNGL SA OLP C woWinSvrLic;CISDataCtr SNGL SA OLP C woWinSvrLic;CISDataCtr SNGL SA OLP C woWinSvrLic;;;;76;;
1;3;1597;1;4007,34; 3 258,00 ;CISStd SNGL LicSAPk OLP C;YJD-00196;;CISStd SNGL LicSAPk OLP C;CISStd SNGL LicSAPk OLP C;CISStd SNGL LicSAPk OLP C;CISStd SNGL LicSAPk OLP C;;;;76;;
1;3;1597;1;2997,51; 2 437,00 ;CISStd SNGL LicSAPk OLP C W/OSysCtrSvrLic;YJD-00427;;CISStd SNGL LicSAPk OLP C W/OSysCtrSvrLic;CISStd SNGL LicSAPk OLP C W/OSysCtrSvrLic;CISStd SNGL LicSAPk OLP C W/OSysCtrSvrLic;CISStd SNGL LicSAPk OLP C W/OSysCtrSvrLic;;;;76;;
1;3;1597;1;2346,84; 1 908,00 ;CISStd SNGL LicSAPk OLP C woWinSvrLic;YJD-00348;;CISStd SNGL LicSAPk OLP C woWinSvrLic;CISStd SNGL LicSAPk OLP C woWinSvrLic;CISStd SNGL LicSAPk OLP C woWinSvrLic;CISStd SNGL LicSAPk OLP C woWinSvrLic;;;;76;;
1;3;1597;1;1335,78; 1 086,00 ;CISStd SNGL SA OLP C;YJD-00208;;CISStd SNGL SA OLP C;CISStd SNGL SA OLP C;CISStd SNGL SA OLP C;CISStd SNGL SA OLP C;;;;76;;
1;3;1597;1;1335,78; 1 086,00 ;CISStd SNGL SA OLP C W/OSysCtrSvrLic;YJD-00429;;CISStd SNGL SA OLP C W/OSysCtrSvrLic;CISStd SNGL SA OLP C W/OSysCtrSvrLic;CISStd SNGL SA OLP C W/OSysCtrSvrLic;CISStd SNGL SA OLP C W/OSysCtrSvrLic;;;;76;;
1;3;1597;1;1335,78; 1 086,00 ;CISStd SNGL SA OLP C woWinSvrLic;YJD-00767;;CISStd SNGL SA OLP C woWinSvrLic;CISStd SNGL SA OLP C woWinSvrLic;CISStd SNGL SA OLP C woWinSvrLic;CISStd SNGL SA OLP C woWinSvrLic;;;;76;;
1;3;1597;1;24369,99; 19 813,00 ;CmmrcSvrEnt 2009R2 SNGL OLP C 1Proc;G20-00646;;CmmrcSvrEnt 2009R2 SNGL OLP C 1Proc;CmmrcSvrEnt 2009R2 SNGL OLP C 1Proc;CmmrcSvrEnt 2009R2 SNGL OLP C 1Proc;CmmrcSvrEnt 2009R2 SNGL OLP C 1Proc;;;;76;;
1;3;1597;1;8528,82; 6 934,00 ;CmmrcSvrStd 2009R2 SNGL OLP C 1Proc;532-01438;;CmmrcSvrStd 2009R2 SNGL OLP C 1Proc;CmmrcSvrStd 2009R2 SNGL OLP C 1Proc;CmmrcSvrStd 2009R2 SNGL OLP C 1Proc;CmmrcSvrStd 2009R2 SNGL OLP C 1Proc;;;;76;;
1;3;1597;1;393,6; 320,00 ;CoreCAL SNGL LicSAPk OLP C DvcCAL;W06-00004;;CoreCAL SNGL LicSAPk OLP C DvcCAL;CoreCAL SNGL LicSAPk OLP C DvcCAL;CoreCAL SNGL LicSAPk OLP C DvcCAL;CoreCAL SNGL LicSAPk OLP C DvcCAL;;;;76;;
1;3;1597;1;393,6; 320,00 ;CoreCAL SNGL LicSAPk OLP C UsrCAL;W06-00416;;CoreCAL SNGL LicSAPk OLP C UsrCAL;CoreCAL SNGL LicSAPk OLP C UsrCAL;CoreCAL SNGL LicSAPk OLP C UsrCAL;CoreCAL SNGL LicSAPk OLP C UsrCAL;;;;76;;
1;3;1597;1;138,99; 113,00 ;CoreCAL SNGL SA OLP C DvcCAL;W06-00007;;CoreCAL SNGL SA OLP C DvcCAL;CoreCAL SNGL SA OLP C DvcCAL;CoreCAL SNGL SA OLP C DvcCAL;CoreCAL SNGL SA OLP C DvcCAL;;;;76;;
1;3;1597;1;138,99; 113,00 ;CoreCAL SNGL SA OLP C UsrCAL;W06-00413;;CoreCAL SNGL SA OLP C UsrCAL;CoreCAL SNGL SA OLP C UsrCAL;CoreCAL SNGL SA OLP C UsrCAL;CoreCAL SNGL SA OLP C UsrCAL;;;;76;;
1;3;1597;1;86,1; 70,00 ;DuetEntSharePointSAPCAL 1.0 SNGL OLP C UsrCAL;2TH-00193;;DuetEntSharePointSAPCAL 1.0 SNGL OLP C UsrCAL;DuetEntSharePointSAPCAL 1.0 SNGL OLP C UsrCAL;DuetEntSharePointSAPCAL 1.0 SNGL OLP C UsrCAL;DuetEntSharePointSAPCAL 1.0 SNGL OLP C UsrCAL;;;;76;;
1;3;1597;1;127,92; 104,00 ;DuetEntSharePointSAPCAL SNGL LicSAPk OLP C UsrCAL;2TH-00187;;DuetEntSharePointSAPCAL SNGL LicSAPk OLP C UsrCAL;DuetEntSharePointSAPCAL SNGL LicSAPk OLP C UsrCAL;DuetEntSharePointSAPCAL SNGL LicSAPk OLP C UsrCAL;DuetEntSharePointSAPCAL SNGL LicSAPk OLP C UsrCAL;;;;76;;
1;3;1597;1;43,05; 35,00 ;DuetEntSharePointSAPCAL SNGL SA OLP C UsrCAL;2TH-00190;;DuetEntSharePointSAPCAL SNGL SA OLP C UsrCAL;DuetEntSharePointSAPCAL SNGL SA OLP C UsrCAL;DuetEntSharePointSAPCAL SNGL SA OLP C UsrCAL;DuetEntSharePointSAPCAL SNGL SA OLP C UsrCAL;;;;76;;
1;3;1597;1;86,1; 70,00 ;DuetEntSharePointSAPSVR 1.0 SNGL OLP C;R6H-00224;;DuetEntSharePointSAPSVR 1.0 SNGL OLP C;DuetEntSharePointSAPSVR 1.0 SNGL OLP C;DuetEntSharePointSAPSVR 1.0 SNGL OLP C;DuetEntSharePointSAPSVR 1.0 SNGL OLP C;;;;76;;
1;3;1597;1;127,92; 104,00 ;DuetEntSharePointSAPSVR SNGL LicSAPk OLP C;R6H-00208;;DuetEntSharePointSAPSVR SNGL LicSAPk OLP C;DuetEntSharePointSAPSVR SNGL LicSAPk OLP C;DuetEntSharePointSAPSVR SNGL LicSAPk OLP C;DuetEntSharePointSAPSVR SNGL LicSAPk OLP C;;;;76;;
1;3;1597;1;43,05; 35,00 ;DuetEntSharePointSAPSVR SNGL SA OLP C;R6H-00211;;DuetEntSharePointSAPSVR SNGL SA OLP C;DuetEntSharePointSAPSVR SNGL SA OLP C;DuetEntSharePointSAPSVR SNGL SA OLP C;DuetEntSharePointSAPSVR SNGL SA OLP C;;;;76;;
1;3;1597;1;137,76; 112,00 ;DuetforOffice&SAPCAL 1.5 SNGL OLP C UsrCAL;JS6-01082;;DuetforOffice&SAPCAL 1.5 SNGL OLP C UsrCAL;DuetforOffice&SAPCAL 1.5 SNGL OLP C UsrCAL;DuetforOffice&SAPCAL 1.5 SNGL OLP C UsrCAL;DuetforOffice&SAPCAL 1.5 SNGL OLP C UsrCAL;;;;76;;
1;3;1597;1;205,41; 167,00 ;DuetforOffice&SAPCAL SNGL LicSAPk OLP C UsrCAL;JS6-00152;;DuetforOffice&SAPCAL SNGL LicSAPk OLP C UsrCAL;DuetforOffice&SAPCAL SNGL LicSAPk OLP C UsrCAL;DuetforOffice&SAPCAL SNGL LicSAPk OLP C UsrCAL;DuetforOffice&SAPCAL SNGL LicSAPk OLP C UsrCAL;;;;76;;
1;3;1597;1;68,88; 56,00 ;DuetforOffice&SAPCAL SNGL SA OLP C UsrCAL;JS6-00164;;DuetforOffice&SAPCAL SNGL SA OLP C UsrCAL;DuetforOffice&SAPCAL SNGL SA OLP C UsrCAL;DuetforOffice&SAPCAL SNGL SA OLP C UsrCAL;DuetforOffice&SAPCAL SNGL SA OLP C UsrCAL;;;;76;;
1;3;1597;1;137,76; 112,00 ;DuetforOfficeSAPSvr 1.5 SNGL OLP C;JS5-00595;;DuetforOfficeSAPSvr 1.5 SNGL OLP C;DuetforOfficeSAPSvr 1.5 SNGL OLP C;DuetforOfficeSAPSvr 1.5 SNGL OLP C;DuetforOfficeSAPSvr 1.5 SNGL OLP C;;;;76;;
1;3;1597;1;205,41; 167,00 ;DuetforOfficeSAPSvr SNGL LicSAPk OLP C;JS5-00082;;DuetforOfficeSAPSvr SNGL LicSAPk OLP C;DuetforOfficeSAPSvr SNGL LicSAPk OLP C;DuetforOfficeSAPSvr SNGL LicSAPk OLP C;DuetforOfficeSAPSvr SNGL LicSAPk OLP C;;;;76;;
1;3;1597;1;68,88; 56,00 ;DuetforOfficeSAPSvr SNGL SA OLP C;JS5-00088;;DuetforOfficeSAPSvr SNGL SA OLP C;DuetforOfficeSAPSvr SNGL SA OLP C;DuetforOfficeSAPSvr SNGL SA OLP C;DuetforOfficeSAPSvr SNGL SA OLP C;;;;76;;
1;3;1597;1;891,75; 725,00 ;DynCRMAddtvCAL SNGL LicSAPk OLP C DvcCAL;QYA-00387;;DynCRMAddtvCAL SNGL LicSAPk OLP C DvcCAL;DynCRMAddtvCAL SNGL LicSAPk OLP C DvcCAL;DynCRMAddtvCAL SNGL LicSAPk OLP C DvcCAL;DynCRMAddtvCAL SNGL LicSAPk OLP C DvcCAL;;;;76;;
1;3;1597;1;891,75; 725,00 ;DynCRMAddtvCAL SNGL LicSAPk OLP C UsrCAL;QYA-00392;;DynCRMAddtvCAL SNGL LicSAPk OLP C UsrCAL;DynCRMAddtvCAL SNGL LicSAPk OLP C UsrCAL;DynCRMAddtvCAL SNGL LicSAPk OLP C UsrCAL;DynCRMAddtvCAL SNGL LicSAPk OLP C UsrCAL;;;;76;;
1;3;1597;1;297,66; 242,00 ;DynCRMAddtvCAL SNGL SA OLP C DvcCAL;QYA-00397;;DynCRMAddtvCAL SNGL SA OLP C DvcCAL;DynCRMAddtvCAL SNGL SA OLP C DvcCAL;DynCRMAddtvCAL SNGL SA OLP C DvcCAL;DynCRMAddtvCAL SNGL SA OLP C DvcCAL;;;;76;;
1;3;1597;1;297,66; 242,00 ;DynCRMAddtvCAL SNGL SA OLP C UsrCAL;QYA-00402;;DynCRMAddtvCAL SNGL SA OLP C UsrCAL;DynCRMAddtvCAL SNGL SA OLP C UsrCAL;DynCRMAddtvCAL SNGL SA OLP C UsrCAL;DynCRMAddtvCAL SNGL SA OLP C UsrCAL;;;;76;;
1;3;1597;1;1271,82; 1 034,00 ;DynCRMCAL SNGL LicSAPk OLP C DvcCAL;ZFA-00072;;DynCRMCAL SNGL LicSAPk OLP C DvcCAL;DynCRMCAL SNGL LicSAPk OLP C DvcCAL;DynCRMCAL SNGL LicSAPk OLP C DvcCAL;DynCRMCAL SNGL LicSAPk OLP C DvcCAL;;;;76;;
1;3;1597;1;1271,82; 1 034,00 ;DynCRMCAL SNGL LicSAPk OLP C UsrCAL;ZFA-00065;;DynCRMCAL SNGL LicSAPk OLP C UsrCAL;DynCRMCAL SNGL LicSAPk OLP C UsrCAL;DynCRMCAL SNGL LicSAPk OLP C UsrCAL;DynCRMCAL SNGL LicSAPk OLP C UsrCAL;;;;76;;
1;3;1597;1;424,35; 345,00 ;DynCRMCAL SNGL SA OLP C DvcCAL;ZFA-00058;;DynCRMCAL SNGL SA OLP C DvcCAL;DynCRMCAL SNGL SA OLP C DvcCAL;DynCRMCAL SNGL SA OLP C DvcCAL;DynCRMCAL SNGL SA OLP C DvcCAL;;;;76;;
1;3;1597;1;424,35; 345,00 ;DynCRMCAL SNGL SA OLP C UsrCAL;ZFA-00051;;DynCRMCAL SNGL SA OLP C UsrCAL;DynCRMCAL SNGL SA OLP C UsrCAL;DynCRMCAL SNGL SA OLP C UsrCAL;DynCRMCAL SNGL SA OLP C UsrCAL;;;;76;;
1;3;1597;1;127,92; 104,00 ;DynCRMESSCAL SNGL LicSAPk OLP C DvcCAL;3CJ-00018;;DynCRMESSCAL SNGL LicSAPk OLP C DvcCAL;DynCRMESSCAL SNGL LicSAPk OLP C DvcCAL;DynCRMESSCAL SNGL LicSAPk OLP C DvcCAL;DynCRMESSCAL SNGL LicSAPk OLP C DvcCAL;;;;76;;
1;3;1597;1;127,92; 104,00 ;DynCRMESSCAL SNGL LicSAPk OLP C UsrCAL;3CJ-00031;;DynCRMESSCAL SNGL LicSAPk OLP C UsrCAL;DynCRMESSCAL SNGL LicSAPk OLP C UsrCAL;DynCRMESSCAL SNGL LicSAPk OLP C UsrCAL;DynCRMESSCAL SNGL LicSAPk OLP C UsrCAL;;;;76;;
1;3;1597;1;43,05; 35,00 ;DynCRMESSCAL SNGL SA OLP C DvcCAL;3CJ-00034;;DynCRMESSCAL SNGL SA OLP C DvcCAL;DynCRMESSCAL SNGL SA OLP C DvcCAL;DynCRMESSCAL SNGL SA OLP C DvcCAL;DynCRMESSCAL SNGL SA OLP C DvcCAL;;;;76;;
1;3;1597;1;43,05; 35,00 ;DynCRMESSCAL SNGL SA OLP C UsrCAL;3CJ-00037;;DynCRMESSCAL SNGL SA OLP C UsrCAL;DynCRMESSCAL SNGL SA OLP C UsrCAL;DynCRMESSCAL SNGL SA OLP C UsrCAL;DynCRMESSCAL SNGL SA OLP C UsrCAL;;;;76;;
1;3;1597;1;6368,94; 5 178,00 ;DynCRMExtConn SNGL LicSAPk OLP C;ZGA-00034;;DynCRMExtConn SNGL LicSAPk OLP C;DynCRMExtConn SNGL LicSAPk OLP C;DynCRMExtConn SNGL LicSAPk OLP C;DynCRMExtConn SNGL LicSAPk OLP C;;;;76;;
1;3;1597;1;2122,98; 1 726,00 ;DynCRMExtConn SNGL SA OLP C;ZGA-00027;;DynCRMExtConn SNGL SA OLP C;DynCRMExtConn SNGL SA OLP C;DynCRMExtConn SNGL SA OLP C;DynCRMExtConn SNGL SA OLP C;;;;76;;
1;3;1597;1;381,3; 310,00 ;DynCRMLtdCAL SNGL LicSAPk OLP C DvcCAL;QZA-00059;;DynCRMLtdCAL SNGL LicSAPk OLP C DvcCAL;DynCRMLtdCAL SNGL LicSAPk OLP C DvcCAL;DynCRMLtdCAL SNGL LicSAPk OLP C DvcCAL;DynCRMLtdCAL SNGL LicSAPk OLP C DvcCAL;;;;76;;
1;3;1597;1;381,3; 310,00 ;DynCRMLtdCAL SNGL LicSAPk OLP C UsrCAL;QZA-00427;;DynCRMLtdCAL SNGL LicSAPk OLP C UsrCAL;DynCRMLtdCAL SNGL LicSAPk OLP C UsrCAL;DynCRMLtdCAL SNGL LicSAPk OLP C UsrCAL;DynCRMLtdCAL SNGL LicSAPk OLP C UsrCAL;;;;76;;
1;3;1597;1;127,92; 104,00 ;DynCRMLtdCAL SNGL SA OLP C DvcCAL;QZA-00053;;DynCRMLtdCAL SNGL SA OLP C DvcCAL;DynCRMLtdCAL SNGL SA OLP C DvcCAL;DynCRMLtdCAL SNGL SA OLP C DvcCAL;DynCRMLtdCAL SNGL SA OLP C DvcCAL;;;;76;;
1;3;1597;1;127,92; 104,00 ;DynCRMLtdCAL SNGL SA OLP C UsrCAL;QZA-00426;;DynCRMLtdCAL SNGL SA OLP C UsrCAL;DynCRMLtdCAL SNGL SA OLP C UsrCAL;DynCRMLtdCAL SNGL SA OLP C UsrCAL;DynCRMLtdCAL SNGL SA OLP C UsrCAL;;;;76;;
1;3;1597;1;254,61; 207,00 ;DynCRMLtdUseAddCAL SNGL LicSAPk OLP C DvcCAL;3EJ-01222;;DynCRMLtdUseAddCAL SNGL LicSAPk OLP C DvcCAL;DynCRMLtdUseAddCAL SNGL LicSAPk OLP C DvcCAL;DynCRMLtdUseAddCAL SNGL LicSAPk OLP C DvcCAL;DynCRMLtdUseAddCAL SNGL LicSAPk OLP C DvcCAL;;;;76;;
1;3;1597;1;254,61; 207,00 ;DynCRMLtdUseAddCAL SNGL LicSAPk OLP C UsrCAL;3EJ-01225;;DynCRMLtdUseAddCAL SNGL LicSAPk OLP C UsrCAL;DynCRMLtdUseAddCAL SNGL LicSAPk OLP C UsrCAL;DynCRMLtdUseAddCAL SNGL LicSAPk OLP C UsrCAL;DynCRMLtdUseAddCAL SNGL LicSAPk OLP C UsrCAL;;;;76;;
1;3;1597;1;84,87; 69,00 ;DynCRMLtdUseAddCAL SNGL SA OLP C DvcCAL;3EJ-01228;;DynCRMLtdUseAddCAL SNGL SA OLP C DvcCAL;DynCRMLtdUseAddCAL SNGL SA OLP C DvcCAL;DynCRMLtdUseAddCAL SNGL SA OLP C DvcCAL;DynCRMLtdUseAddCAL SNGL SA OLP C DvcCAL;;;;76;;
1;3;1597;1;84,87; 69,00 ;DynCRMLtdUseAddCAL SNGL SA OLP C UsrCAL;3EJ-01231;;DynCRMLtdUseAddCAL SNGL SA OLP C UsrCAL;DynCRMLtdUseAddCAL SNGL SA OLP C UsrCAL;DynCRMLtdUseAddCAL SNGL SA OLP C UsrCAL;DynCRMLtdUseAddCAL SNGL SA OLP C UsrCAL;;;;76;;
1;3;1597;1;6368,94; 5 178,00 ;DynCRMSvr SNGL LicSAPk OLP C;N9J-00573;;DynCRMSvr SNGL LicSAPk OLP C;DynCRMSvr SNGL LicSAPk OLP C;DynCRMSvr SNGL LicSAPk OLP C;DynCRMSvr SNGL LicSAPk OLP C;;;;76;;
1;3;1597;1;12726,81; 10 347,00 ;DynCRMSvr SNGL LicSAPk OLP C 5Clt;N9J-00270;;DynCRMSvr SNGL LicSAPk OLP C 5Clt;DynCRMSvr SNGL LicSAPk OLP C 5Clt;DynCRMSvr SNGL LicSAPk OLP C 5Clt;DynCRMSvr SNGL LicSAPk OLP C 5Clt;;;;76;;
1;3;1597;1;2122,98; 1 726,00 ;DynCRMSvr SNGL SA OLP C;N9J-00596;;DynCRMSvr SNGL SA OLP C;DynCRMSvr SNGL SA OLP C;DynCRMSvr SNGL SA OLP C;DynCRMSvr SNGL SA OLP C;;;;76;;
1;3;1597;1;4242,27; 3 449,00 ;DynCRMSvr SNGL SA OLP C 5Clt;N9J-00273;;DynCRMSvr SNGL SA OLP C 5Clt;DynCRMSvr SNGL SA OLP C 5Clt;DynCRMSvr SNGL SA OLP C 5Clt;DynCRMSvr SNGL SA OLP C 5Clt;;;;76;;
1;3;1597;1;3183,24; 2 588,00 ;DynCRMWkgrpSvr SNGL LicSAPk OLP C;QAA-00264;;DynCRMWkgrpSvr SNGL LicSAPk OLP C;DynCRMWkgrpSvr SNGL LicSAPk OLP C;DynCRMWkgrpSvr SNGL LicSAPk OLP C;DynCRMWkgrpSvr SNGL LicSAPk OLP C;;;;76;;
1;3;1597;1;1061,49; 863,00 ;DynCRMWkgrpSvr SNGL SA OLP C;QAA-00269;;DynCRMWkgrpSvr SNGL SA OLP C;DynCRMWkgrpSvr SNGL SA OLP C;DynCRMWkgrpSvr SNGL SA OLP C;DynCRMWkgrpSvr SNGL SA OLP C;;;;76;;
1;3;1597;1;221,4; 180,00 ;Excel 2010 Sngl OLP C;065-07302;;Excel 2010 Sngl OLP C;Excel 2010 Sngl OLP C;Excel 2010 Sngl OLP C;Excel 2010 Sngl OLP C;;;;64;;
1;3;1597;1;349,32; 284,00 ;Excel SNGL LicSAPk OLP C;065-03367;;Excel SNGL LicSAPk OLP C;Excel SNGL LicSAPk OLP C;Excel SNGL LicSAPk OLP C;Excel SNGL LicSAPk OLP C;;;;64;;
1;3;1597;1;129,15; 105,00 ;Excel Sngl SA OLP C;065-03540;;Excel Sngl SA OLP C;Excel Sngl SA OLP C;Excel Sngl SA OLP C;Excel Sngl SA OLP C;;;;64;;
1;3;1597;1;221,4; 180,00 ;ExcelMac 2011 SNGL OLP C;D46-00895;;ExcelMac 2011 SNGL OLP C;ExcelMac 2011 SNGL OLP C;ExcelMac 2011 SNGL OLP C;ExcelMac 2011 SNGL OLP C;;;;64;;
